Year,Month,Day,Location,Count_males,Count_females,Total,Weekly_average_prep_(inch),Weekly_average_temp_(F),Weekly_average_RH,Weekly_avg_wind_speed_(mph),Weekly_avg_soil_temp_(F),Region,Location_original
2017,7,5,Orland-4-Untreated,0,1,1,0,76.01,62.86,2.2,76.29,SV,NE of N and 12-Untreated
2017,7,5,Corning-5-Treated,0,1,1,0,79.91,48.71,4.77,76.71,SV,Northbound I-5 Rest Area-Treated
2017,7,5,Orland-7-Untreated,2,0,2,0,76.01,62.86,2.2,76.29,SV,Road 200 and Road E-Untreated
2017,7,5,Orland-8,0,0,0,0,76.01,62.86,2.2,76.29,SV,Road 21 and M
2017,7,5,Orland-11-Untreated,1,0,1,0,76.01,62.86,2.2,76.29,SV,SE of N and 16-Untreated
2017,7,5,Corning-6-Untreated,0,0,0,0,79.91,48.71,4.77,76.71,SV,Sac River and Kopta Road - Untreated
2017,7,5,Corning-8-Treated,0,0,0,0,79.91,48.71,4.77,76.71,SV,Viola and Orchard Ave.-Treated
2017,7,11,Corning-1-Treated,0,0,0,0,82.7,45.14,4.36,76.02,SV,Barham and Samson-Treated
2017,7,11,Corning-2-Treated,0,0,0,0,82.7,45.14,4.36,76.02,SV,Dora and Marguerite-Treated
2017,7,11,Corning-4-Treated,29,31,60,0,82.7,45.14,4.36,76.02,SV,Fig Lane and Houghton-Treated
2017,7,11,Orland-1-Untreated,0,0,0,0,78.59,58.71,2.03,75.93,SV,Glenn County Fairgrounds-Untreated
2017,7,11,Orland-3-Untreated,1,1,2,0,78.59,58.71,2.03,75.93,SV,Hwy 99W and Road 18 - Untreated
2017,7,11,Orland-4-Untreated,0,0,0,0,78.59,58.71,2.03,75.93,SV,NE of N and 12-Untreated
2017,7,11,Corning-5-Treated,0,0,0,0,82.7,45.14,4.36,76.02,SV,Northbound I-5 Rest Area-Treated
2017,7,11,Orland-7-Untreated,0,0,0,0,78.59,58.71,2.03,75.93,SV,Road 200 and Road E-Untreated
2017,7,11,Orland-8,0,0,0,0,78.59,58.71,2.03,75.93,SV,Road 21 and M
2017,7,11,Orland-11-Untreated,1,0,1,0,78.59,58.71,2.03,75.93,SV,SE of N and 16-Untreated
2017,7,11,Corning-6-Untreated,0,0,0,0,82.7,45.14,4.36,76.02,SV,Sac River and Kopta Road - Untreated
2017,7,11,Corning-8-Treated,0,0,0,0,82.7,45.14,4.36,76.02,SV,Viola and Orchard Ave.-Treated
2017,7,18,Corning-1-Treated,0,0,0,0,81.1,45.14,4.66,76.37,SV,Barham and Samson-Treated
2017,7,18,Corning-2-Treated,0,0,0,0,81.1,45.14,4.66,76.37,SV,Dora and Marguerite-Treated
2017,7,18,Corning-4-Treated,20,10,30,0,81.1,45.14,4.66,76.37,SV,Fig Lane and Houghton-Treated
2017,7,18,Orland-1-Untreated,1,1,2,0,78.17,58.14,2.17,80.1,SV,Glenn County Fairgrounds-Untreated
2017,7,18,Orland-3-Untreated,0,1,1,0,78.17,58.14,2.17,80.1,SV,Hwy 99W and Road 18 - Untreated
2017,7,18,Orland-4-Untreated,0,0,0,0,78.17,58.14,2.17,80.1,SV,NE of N and 12-Untreated
2017,7,18,Corning-5-Treated,0,0,0,0,81.1,45.14,4.66,76.37,SV,Northbound I-5 Rest Area-Treated
2017,7,18,Orland-7-Untreated,0,0,0,0,78.17,58.14,2.17,80.1,SV,Road 200 and Road E-Untreated
2017,7,18,Orland-8,0,0,0,0,78.17,58.14,2.17,80.1,SV,Road 21 and M
2017,7,18,Orland-11-Untreated,0,0,0,0,78.17,58.14,2.17,80.1,SV,SE of N and 16-Untreated
2017,7,18,Corning-6-Untreated,0,0,0,0,81.1,45.14,4.66,76.37,SV,Sac River and Kopta Road - Untreated
2017,7,18,Corning-8-Treated,0,0,0,0,81.1,45.14,4.66,76.37,SV,Viola and Orchard Ave.-Treated
2017,7,24,Corning-1-Treated,0,0,0,0,78.2,49,4.23,75.14,SV,Barham and Samson-Treated
2017,7,24,Corning-2-Treated,1,0,1,0,78.2,49,4.23,75.14,SV,Dora and Marguerite-Treated
2017,7,24,Corning-4-Treated,11,3,14,0,78.2,49,4.23,75.14,SV,Fig Lane and Houghton-Treated
2017,7,24,Orland-1-Untreated,0,0,0,0,75.86,59.29,2.13,79.73,SV,Glenn County Fairgrounds-Untreated
2017,7,24,Orland-3-Untreated,0,0,0,0,75.86,59.29,2.13,79.73,SV,Hwy 99W and Road 18 - Untreated
2017,7,24,Orland-4-Untreated,0,0,0,0,75.86,59.29,2.13,79.73,SV,NE of N and 12-Untreated
2017,7,24,Corning-5-Treated,1,1,2,0,78.2,49,4.23,75.14,SV,Northbound I-5 Rest Area-Treated
2017,7,24,Orland-7-Untreated,0,0,0,0,75.86,59.29,2.13,79.73,SV,Road 200 and Road E-Untreated
2017,7,24,Orland-8,0,0,0,0,75.86,59.29,2.13,79.73,SV,Road 21 and M
2017,7,24,Orland-11-Untreated,0,0,0,0,75.86,59.29,2.13,79.73,SV,SE of N and 16-Untreated
2017,7,24,Corning-6-Untreated,0,0,0,0,78.2,49,4.23,75.14,SV,Sac River and Kopta Road - Untreated
2017,7,24,Corning-8-Treated,0,0,0,0,78.2,49,4.23,75.14,SV,Viola and Orchard Ave.-Treated
2017,7,31,Corning-1-Treated,0,0,0,0,79.67,53,3.51,75.81,SV,Barham and Samson-Treated
2017,7,31,Corning-2-Treated,0,0,0,0,79.67,53,3.51,75.81,SV,Dora and Marguerite-Treated
2017,7,31,Corning-4-Treated,4,0,4,0,79.67,53,3.51,75.81,SV,Fig Lane and Houghton-Treated
2017,7,31,Orland-1-Untreated,0,0,0,0,77.43,62.29,1.87,79.37,SV,Glenn County Fairgrounds-Untreated
2017,7,31,Orland-3-Untreated,0,0,0,0,77.43,62.29,1.87,79.37,SV,Hwy 99W and Road 18 - Untreated
2017,7,31,Orland-4-Untreated,0,0,0,0,77.43,62.29,1.87,79.37,SV,NE of N and 12-Untreated
2017,7,31,Corning-5-Treated,0,0,0,0,79.67,53,3.51,75.81,SV,Northbound I-5 Rest Area-Treated
2017,7,31,Orland-7-Untreated,0,0,0,0,77.43,62.29,1.87,79.37,SV,Road 200 and Road E-Untreated
2017,7,31,Orland-8,0,0,0,0,77.43,62.29,1.87,79.37,SV,Road 21 and M
2017,7,31,Orland-11-Untreated,0,0,0,0,77.43,62.29,1.87,79.37,SV,SE of N and 16-Untreated
2017,7,31,Corning-6-Untreated,0,0,0,0,79.67,53,3.51,75.81,SV,Sac River and Kopta Road - Untreated
2017,7,31,Corning-8-Treated,0,0,0,0,79.67,53,3.51,75.81,SV,Viola and Orchard Ave.-Treated
2017,8,7,Corning-1-Treated,0,0,0,0,82.3,54.71,4.4,77.7,SV,Barham and Samson-Treated
2017,8,7,Corning-2-Treated,0,0,0,0,82.3,54.71,4.4,77.7,SV,Dora and Marguerite-Treated
2017,8,7,Corning-4-Treated,0,0,0,0,82.3,54.71,4.4,77.7,SV,Fig Lane and Houghton-Treated
2017,8,7,Orland-1-Untreated,0,1,1,0,79.81,60.86,2.14,81.73,SV,Glenn County Fairgrounds-Untreated
2017,8,7,Orland-3-Untreated,0,0,0,0,79.81,60.86,2.14,81.73,SV,Hwy 99W and Road 18 - Untreated
2017,8,7,Orland-4-Untreated,0,0,0,0,79.81,60.86,2.14,81.73,SV,NE of N and 12-Untreated
2017,8,7,Corning-5-Treated,0,0,0,0,82.3,54.71,4.4,77.7,SV,Northbound I-5 Rest Area-Treated
2017,8,7,Orland-7-Untreated,0,0,0,0,79.81,60.86,2.14,81.73,SV,Road 200 and Road E-Untreated
2017,8,7,Orland-8,0,0,0,0,79.81,60.86,2.14,81.73,SV,Road 21 and M
2017,8,7,Orland-11-Untreated,0,0,0,0,79.81,60.86,2.14,81.73,SV,SE of N and 16-Untreated
2017,8,7,Corning-6-Untreated,0,0,0,0,82.3,54.71,4.4,77.7,SV,Sac River and Kopta Road - Untreated
2017,8,7,Corning-8-Treated,0,0,0,0,82.3,54.71,4.4,77.7,SV,Viola and Orchard Ave.-Treated
2017,8,14,Corning-1-Treated,0,0,0,0,77.4,62.14,4.01,77.11,SV,Barham and Samson-Treated
2017,8,14,Corning-2-Treated,0,0,0,0,77.4,62.14,4.01,77.11,SV,Dora and Marguerite-Treated
2017,8,14,Corning-4-Treated,1,0,1,0,77.4,62.14,4.01,77.11,SV,Fig Lane and Houghton-Treated
2017,8,14,Orland-1-Untreated,0,0,0,0,75.03,68.57,2.2,79.89,SV,Glenn County Fairgrounds-Untreated
2017,8,14,Orland-3-Untreated,0,0,0,0,75.03,68.57,2.2,79.89,SV,Hwy 99W and Road 18 - Untreated
2017,8,14,Orland-4-Untreated,0,0,0,0,75.03,68.57,2.2,79.89,SV,NE of N and 12-Untreated
2017,8,14,Corning-5-Treated,0,0,0,0,77.4,62.14,4.01,77.11,SV,Northbound I-5 Rest Area-Treated
2017,8,14,Orland-7-Untreated,0,0,0,0,75.03,68.57,2.2,79.89,SV,Road 200 and Road E-Untreated
2017,8,14,Orland-8,0,0,0,0,75.03,68.57,2.2,79.89,SV,Road 21 and M
2017,8,14,Orland-11-Untreated,0,0,0,0,75.03,68.57,2.2,79.89,SV,SE of N and 16-Untreated
2017,8,14,Corning-6-Untreated,0,0,0,0,77.4,62.14,4.01,77.11,SV,Sac River and Kopta Road - Untreated
2017,8,14,Corning-8-Treated,0,0,0,0,77.4,62.14,4.01,77.11,SV,Viola and Orchard Ave.-Treated
2017,8,21,Corning-1-Treated,0,0,0,0,76.03,65,3.97,75.1,SV,Barham and Samson-Treated
2017,8,21,Corning-2-Treated,0,0,0,0,76.03,65,3.97,75.1,SV,Dora and Marguerite-Treated
2017,8,21,Corning-4-Treated,1,0,1,0,76.03,65,3.97,75.1,SV,Fig Lane and Houghton-Treated
2017,8,21,Orland-1-Untreated,0,0,0,0,73.73,70.29,2.2,77.97,SV,Glenn County Fairgrounds-Untreated
2017,8,21,Orland-3-Untreated,0,0,0,0,73.73,70.29,2.2,77.97,SV,Hwy 99W and Road 18 - Untreated
2017,8,21,Orland-4-Untreated,0,0,0,0,73.73,70.29,2.2,77.97,SV,NE of N and 12-Untreated
2017,8,21,Corning-5-Treated,1,0,1,0,76.03,65,3.97,75.1,SV,Northbound I-5 Rest Area-Treated
2017,8,21,Orland-7-Untreated,0,0,0,0,73.73,70.29,2.2,77.97,SV,Road 200 and Road E-Untreated
2017,8,21,Orland-8,0,0,0,0,73.73,70.29,2.2,77.97,SV,Road 21 and M
2017,8,21,Orland-11-Untreated,0,0,0,0,73.73,70.29,2.2,77.97,SV,SE of N and 16-Untreated
2017,8,21,Corning-6-Untreated,0,0,0,0,76.03,65,3.97,75.1,SV,Sac River and Kopta Road - Untreated
2017,8,21,Corning-8-Treated,0,0,0,0,76.03,65,3.97,75.1,SV,Viola and Orchard Ave.-Treated
2017,8,28,Corning-1-Treated,0,0,0,0,79.03,51.57,3.49,74.24,SV,Barham and Samson-Treated
2017,8,28,Corning-2-Treated,0,0,0,0,79.03,51.57,3.49,74.24,SV,Dora and Marguerite-Treated
2017,8,28,Corning-4-Treated,0,0,0,0,79.03,51.57,3.49,74.24,SV,Fig Lane and Houghton-Treated
2017,8,28,Orland-1-Untreated,0,0,0,0,77.03,62,2.03,77.07,SV,Glenn County Fairgrounds-Untreated
2017,8,28,Orland-3-Untreated,0,0,0,0,77.03,62,2.03,77.07,SV,Hwy 99W and Road 18 - Untreated
2017,8,28,Orland-4-Untreated,0,0,0,0,77.03,62,2.03,77.07,SV,NE of N and 12-Untreated
2017,8,28,Corning-5-Treated,0,2,2,0,79.03,51.57,3.49,74.24,SV,Northbound I-5 Rest Area-Treated
2017,8,28,Orland-7-Untreated,0,0,0,0,77.03,62,2.03,77.07,SV,Road 200 and Road E-Untreated
2017,8,28,Orland-8,0,0,0,0,77.03,62,2.03,77.07,SV,Road 21 and M
2017,8,28,Orland-11-Untreated,0,0,0,0,77.03,62,2.03,77.07,SV,SE of N and 16-Untreated
2017,8,28,Corning-6-Untreated,0,0,0,0,79.03,51.57,3.49,74.24,SV,Sac River and Kopta Road - Untreated
2017,8,28,Corning-8-Treated,0,0,0,0,79.03,51.57,3.49,74.24,SV,Viola and Orchard Ave.-Treated
2017,9,6,Corning-1-Treated,0,0,0,0,81.23,50.71,4.21,73.97,SV,Barham and Samson-Treated
2017,9,6,Corning-2-Treated,0,0,0,0,81.23,50.71,4.21,73.97,SV,Dora and Marguerite-Treated
2017,9,6,Corning-4-Treated,2,0,2,0,81.23,50.71,4.21,73.97,SV,Fig Lane and Houghton-Treated
2017,9,6,Orland-1-Untreated,0,0,0,0,78.57,62.43,2.07,76.8,SV,Glenn County Fairgrounds-Untreated
2017,9,6,Orland-3-Untreated,1,0,1,0,78.57,62.43,2.07,76.8,SV,Hwy 99W and Road 18 - Untreated
2017,9,6,Orland-4-Untreated,0,0,0,0,78.57,62.43,2.07,76.8,SV,NE of N and 12-Untreated
2017,9,6,Corning-5-Treated,0,0,0,0,81.23,50.71,4.21,73.97,SV,Northbound I-5 Rest Area-Treated
2017,9,6,Orland-7-Untreated,0,0,0,0,78.57,62.43,2.07,76.8,SV,Road 200 and Road E-Untreated
2017,9,6,Orland-8,0,0,0,0,78.57,62.43,2.07,76.8,SV,Road 21 and M
2017,9,6,Orland-11-Untreated,0,0,0,0,78.57,62.43,2.07,76.8,SV,SE of N and 16-Untreated
2017,9,6,Corning-6-Untreated,0,0,0,0,81.23,50.71,4.21,73.97,SV,Sac River and Kopta Road - Untreated
2017,9,6,Corning-8-Treated,0,0,0,0,81.23,50.71,4.21,73.97,SV,Viola and Orchard Ave.-Treated
2017,9,12,Corning-1-Treated,0,0,0,0.03,78.19,60.57,4.31,74.27,SV,Barham and Samson-Treated
2017,9,12,Corning-2-Treated,0,0,0,0.03,78.19,60.57,4.31,74.27,SV,Dora and Marguerite-Treated
2017,9,12,Corning-4-Treated,0,0,0,0.03,78.19,60.57,4.31,74.27,SV,Fig Lane and Houghton-Treated
2017,9,12,Orland-1-Untreated,0,0,0,0.01,76.47,67.14,2.27,76.93,SV,Glenn County Fairgrounds-Untreated
2017,9,12,Orland-3-Untreated,0,0,0,0.01,76.47,67.14,2.27,76.93,SV,Hwy 99W and Road 18 - Untreated
2017,9,12,Orland-4-Untreated,0,0,0,0.01,76.47,67.14,2.27,76.93,SV,NE of N and 12-Untreated
2017,9,12,Corning-5-Treated,0,0,0,0.03,78.19,60.57,4.31,74.27,SV,Northbound I-5 Rest Area-Treated
2017,9,12,Orland-7-Untreated,0,0,0,0.01,76.47,67.14,2.27,76.93,SV,Road 200 and Road E-Untreated
2017,9,12,Orland-8,0,0,0,0.01,76.47,67.14,2.27,76.93,SV,Road 21 and M
2017,9,12,Orland-11-Untreated,0,0,0,0.01,76.47,67.14,2.27,76.93,SV,SE of N and 16-Untreated
2017,9,12,Corning-6-Untreated,0,0,0,0.03,78.19,60.57,4.31,74.27,SV,Sac River and Kopta Road - Untreated
2017,9,12,Corning-8-Treated,0,0,0,0.03,78.19,60.57,4.31,74.27,SV,Viola and Orchard Ave.-Treated
2017,9,18,Corning-1-Treated,0,0,0,0,70.39,59.14,4.93,71.7,SV,Barham and Samson-Treated
2017,9,18,Corning-2-Treated,0,0,0,0,70.39,59.14,4.93,71.7,SV,Dora and Marguerite-Treated
2017,9,18,Corning-4-Treated,0,0,0,0,70.39,59.14,4.93,71.7,SV,Fig Lane and Houghton-Treated
2017,9,18,Orland-1-Untreated,0,0,0,0,69.83,66,2.6,75.51,SV,Glenn County Fairgrounds-Untreated
2017,9,18,Orland-3-Untreated,0,0,0,0,69.83,66,2.6,75.51,SV,Hwy 99W and Road 18 - Untreated
2017,9,18,Orland-4-Untreated,0,0,0,0,69.83,66,2.6,75.51,SV,NE of N and 12-Untreated
2017,9,18,Corning-5-Treated,0,0,0,0,70.39,59.14,4.93,71.7,SV,Northbound I-5 Rest Area-Treated
2017,9,18,Orland-7-Untreated,0,0,0,0,69.83,66,2.6,75.51,SV,Road 200 and Road E-Untreated
2017,9,18,Orland-8,0,0,0,0,69.83,66,2.6,75.51,SV,Road 21 and M
2017,9,18,Orland-11-Untreated,0,0,0,0,69.83,66,2.6,75.51,SV,SE of N and 16-Untreated
2017,9,18,Corning-6-Untreated,0,0,0,0,70.39,59.14,4.93,71.7,SV,Sac River and Kopta Road - Untreated
2017,9,18,Corning-8-Treated,0,0,0,0,70.39,59.14,4.93,71.7,SV,Viola and Orchard Ave.-Treated
2017,9,26,Corning-1-Treated,0,0,0,0,66.01,40.14,6.4,65.43,SV,Barham and Samson-Treated
2017,9,26,Corning-2-Treated,0,0,0,0,66.01,40.14,6.4,65.43,SV,Dora and Marguerite-Treated
2017,9,26,Corning-4-Treated,1,0,1,0,66.01,40.14,6.4,65.43,SV,Fig Lane and Houghton-Treated
2017,9,26,Orland-1-Untreated,0,0,0,0,63.97,47.71,3.4,68.77,SV,Glenn County Fairgrounds-Untreated
2017,9,26,Orland-3-Untreated,0,0,0,0,63.97,47.71,3.4,68.77,SV,Hwy 99W and Road 18 - Untreated
2017,9,26,Orland-4-Untreated,0,0,0,0,63.97,47.71,3.4,68.77,SV,NE of N and 12-Untreated
2017,9,26,Corning-5-Treated,1,0,1,0,66.01,40.14,6.4,65.43,SV,Northbound I-5 Rest Area-Treated
2017,9,26,Orland-7-Untreated,0,0,0,0,63.97,47.71,3.4,68.77,SV,Road 200 and Road E-Untreated
2017,9,26,Orland-8,0,0,0,0,63.97,47.71,3.4,68.77,SV,Road 21 and M
2017,9,26,Orland-11-Untreated,0,0,0,0,63.97,47.71,3.4,68.77,SV,SE of N and 16-Untreated
2017,9,26,Corning-6-Untreated,0,0,0,0,66.01,40.14,6.4,65.43,SV,Sac River and Kopta Road - Untreated
2017,9,26,Corning-8-Treated,0,0,0,0,66.01,40.14,6.4,65.43,SV,Viola and Orchard Ave.-Treated
2017,10,4,Corning-1-Treated,0,0,0,0,65.34,40,7.17,64.13,SV,Barham and Samson-Treated
2017,10,4,Corning-2-Treated,0,0,0,0,65.34,40,7.17,64.13,SV,Dora and Marguerite-Treated
2017,10,4,Corning-4-Treated,0,0,0,0,65.34,40,7.17,64.13,SV,Fig Lane and Houghton-Treated
2017,10,4,Orland-1-Untreated,0,0,0,0,65.1,46,3.56,66.73,SV,Glenn County Fairgrounds-Untreated
2017,10,4,Orland-3-Untreated,0,0,0,0,65.1,46,3.56,66.73,SV,Hwy 99W and Road 18 - Untreated
2017,10,4,Orland-4-Untreated,0,0,0,0,65.1,46,3.56,66.73,SV,NE of N and 12-Untreated
2017,10,4,Corning-5-Treated,0,0,0,0,65.34,40,7.17,64.13,SV,Northbound I-5 Rest Area-Treated
2017,10,4,Orland-7-Untreated,0,0,0,0,65.1,46,3.56,66.73,SV,Road 200 and Road E-Untreated
2017,10,4,Orland-8,0,0,0,0,65.1,46,3.56,66.73,SV,Road 21 and M
2017,10,4,Orland-11-Untreated,0,0,0,0,65.1,46,3.56,66.73,SV,SE of N and 16-Untreated
2017,10,4,Corning-6-Untreated,0,0,0,0,65.34,40,7.17,64.13,SV,Sac River and Kopta Road - Untreated
2017,10,4,Corning-8-Treated,0,0,0,0,65.34,40,7.17,64.13,SV,Viola and Orchard Ave.-Treated
2017,10,10,Corning-1-Treated,0,0,0,0,63.14,37.29,5.99,61.27,SV,Barham and Samson-Treated
2017,10,10,Corning-2-Treated,0,0,0,0,63.14,37.29,5.99,61.27,SV,Dora and Marguerite-Treated
2017,10,10,Corning-4-Treated,0,0,0,0,63.14,37.29,5.99,61.27,SV,Fig Lane and Houghton-Treated
2017,10,10,Orland-1-Untreated,0,0,0,0,61.99,46.29,2.84,63.87,SV,Glenn County Fairgrounds-Untreated
2017,10,10,Orland-3-Untreated,0,0,0,0,61.99,46.29,2.84,63.87,SV,Hwy 99W and Road 18 - Untreated
2017,10,10,Orland-4-Untreated,0,0,0,0,61.99,46.29,2.84,63.87,SV,NE of N and 12-Untreated
2017,10,10,Corning-5-Treated,0,0,0,0,63.14,37.29,5.99,61.27,SV,Northbound I-5 Rest Area-Treated
2017,10,10,Orland-7-Untreated,0,0,0,0,61.99,46.29,2.84,63.87,SV,Road 200 and Road E-Untreated
2017,10,10,Orland-8,0,0,0,0,61.99,46.29,2.84,63.87,SV,Road 21 and M
2017,10,10,Orland-11-Untreated,0,0,0,0,61.99,46.29,2.84,63.87,SV,SE of N and 16-Untreated
2017,10,10,Corning-6-Untreated,0,0,0,0,63.14,37.29,5.99,61.27,SV,Sac River and Kopta Road - Untreated
2017,10,10,Corning-8-Treated,0,0,0,0,63.14,37.29,5.99,61.27,SV,Viola and Orchard Ave.-Treated
2017,10,16,Corning-1-Treated,0,0,0,0,60.87,36.14,7.03,59.07,SV,Barham and Samson-Treated
2017,10,16,Corning-2-Treated,0,0,0,0,60.87,36.14,7.03,59.07,SV,Dora and Marguerite-Treated
2017,10,16,Corning-4-Treated,0,1,1,0,60.87,36.14,7.03,59.07,SV,Fig Lane and Houghton-Treated
2017,10,16,Orland-1-Untreated,0,0,0,0,59.41,42.29,3.81,60.6,SV,Glenn County Fairgrounds-Untreated
2017,10,16,Orland-3-Untreated,1,1,2,0,59.41,42.29,3.81,60.6,SV,Hwy 99W and Road 18 - Untreated
2017,10,16,Orland-4-Untreated,0,0,0,0,59.41,42.29,3.81,60.6,SV,NE of N and 12-Untreated
2017,10,16,Corning-5-Treated,0,0,0,0,60.87,36.14,7.03,59.07,SV,Northbound I-5 Rest Area-Treated
2017,10,16,Orland-7-Untreated,0,0,0,0,59.41,42.29,3.81,60.6,SV,Road 200 and Road E-Untreated
2017,10,16,Orland-8,0,0,0,0,59.41,42.29,3.81,60.6,SV,Road 21 and M
2017,10,16,Orland-11-Untreated,0,0,0,0,59.41,42.29,3.81,60.6,SV,SE of N and 16-Untreated
2017,10,16,Corning-6-Untreated,0,0,0,0,60.87,36.14,7.03,59.07,SV,Sac River and Kopta Road - Untreated
2017,10,16,Corning-8-Treated,0,0,0,0,60.87,36.14,7.03,59.07,SV,Viola and Orchard Ave.-Treated
2017,10,24,Corning-1-Treated,0,0,0,0.02,60.76,58.14,5.79,58.81,SV,Barham and Samson-Treated
2017,10,24,Corning-2-Treated,0,0,0,0.02,60.76,58.14,5.79,58.81,SV,Dora and Marguerite-Treated
2017,10,24,Corning-4-Treated,1,0,1,0.02,60.76,58.14,5.79,58.81,SV,Fig Lane and Houghton-Treated
2017,10,24,Orland-1-Untreated,0,0,0,0.06,60.8,61.71,3.19,59.9,SV,Glenn County Fairgrounds-Untreated
2017,10,24,Orland-3-Untreated,6,2,8,0.06,60.8,61.71,3.19,59.9,SV,Hwy 99W and Road 18 - Untreated
2017,10,24,Orland-4-Untreated,0,0,0,0.06,60.8,61.71,3.19,59.9,SV,NE of N and 12-Untreated
2017,10,24,Corning-5-Treated,0,0,0,0.02,60.76,58.14,5.79,58.81,SV,Northbound I-5 Rest Area-Treated
2017,10,24,Orland-7-Untreated,3,1,4,0.06,60.8,61.71,3.19,59.9,SV,Road 200 and Road E-Untreated
2017,10,24,Orland-8,0,0,0,0.06,60.8,61.71,3.19,59.9,SV,Road 21 and M
2017,10,24,Orland-11-Untreated,1,0,1,0.06,60.8,61.71,3.19,59.9,SV,SE of N and 16-Untreated
2017,10,24,Corning-6-Untreated,0,0,0,0.02,60.76,58.14,5.79,58.81,SV,Sac River and Kopta Road - Untreated
2017,10,24,Corning-8-Treated,0,0,0,0.02,60.76,58.14,5.79,58.81,SV,Viola and Orchard Ave.-Treated
2017,10,30,Corning-1-Treated,0,0,0,0,63.41,56.29,3.43,60.11,SV,Barham and Samson-Treated
2017,10,30,Corning-2-Treated,0,1,1,0,63.41,56.29,3.43,60.11,SV,Dora and Marguerite-Treated
2017,10,30,Corning-4-Treated,2,0,2,0,63.41,56.29,3.43,60.11,SV,Fig Lane and Houghton-Treated
2017,10,30,Orland-1-Untreated,0,2,2,0,62.37,67,1.86,61.69,SV,Glenn County Fairgrounds-Untreated
2017,10,30,Orland-3-Untreated,5,12,17,0,62.37,67,1.86,61.69,SV,Hwy 99W and Road 18 - Untreated
2017,10,30,Orland-4-Untreated,1,0,1,0,62.37,67,1.86,61.69,SV,NE of N and 12-Untreated
2017,10,30,Corning-5-Treated,1,2,3,0,63.41,56.29,3.43,60.11,SV,Northbound I-5 Rest Area-Treated
2017,10,30,Orland-7-Untreated,2,1,3,0,62.37,67,1.86,61.69,SV,Road 200 and Road E-Untreated
2017,10,30,Orland-8,2,0,2,0,62.37,67,1.86,61.69,SV,Road 21 and M
2017,10,30,Orland-11-Untreated,0,2,2,0,62.37,67,1.86,61.69,SV,SE of N and 16-Untreated
2017,10,30,Corning-6-Untreated,0,0,0,0,63.41,56.29,3.43,60.11,SV,Sac River and Kopta Road - Untreated
2017,10,30,Corning-8-Treated,0,0,0,0,63.41,56.29,3.43,60.11,SV,Viola and Orchard Ave.-Treated
2017,11,6,Corning-1-Treated,0,0,0,0.03,54.14,72.86,5.93,57.11,SV,Barham and Samson-Treated
2017,11,6,Corning-2-Treated,0,0,0,0.03,54.14,72.86,5.93,57.11,SV,Dora and Marguerite-Treated
2017,11,6,Corning-4-Treated,0,0,0,0.03,54.14,72.86,5.93,57.11,SV,Fig Lane and Houghton-Treated
2017,11,6,Orland-1-Untreated,0,0,0,0.11,54.57,78.71,2.86,58.83,SV,Glenn County Fairgrounds-Untreated
2017,11,6,Orland-3-Untreated,0,1,1,0.11,54.57,78.71,2.86,58.83,SV,Hwy 99W and Road 18 - Untreated
2017,11,6,Orland-4-Untreated,0,0,0,0.11,54.57,78.71,2.86,58.83,SV,NE of N and 12-Untreated
2017,11,6,Corning-5-Treated,0,0,0,0.03,54.14,72.86,5.93,57.11,SV,Northbound I-5 Rest Area-Treated
2017,11,6,Orland-7-Untreated,0,1,1,0.11,54.57,78.71,2.86,58.83,SV,Road 200 and Road E-Untreated
2017,11,6,Orland-8,0,0,0,0.11,54.57,78.71,2.86,58.83,SV,Road 21 and M
2017,11,6,Orland-11-Untreated,0,0,0,0.11,54.57,78.71,2.86,58.83,SV,SE of N and 16-Untreated
2017,11,6,Corning-6-Untreated,0,0,0,0.03,54.14,72.86,5.93,57.11,SV,Sac River and Kopta Road - Untreated
2017,11,6,Corning-8-Treated,0,0,0,0.03,54.14,72.86,5.93,57.11,SV,Viola and Orchard Ave.-Treated
2017,11,13,Corning-1-Treated,0,0,0,0.1,53.86,83,6.99,55.5,SV,Barham and Samson-Treated
2017,11,13,Corning-2-Treated,0,0,0,0.1,53.86,83,6.99,55.5,SV,Dora and Marguerite-Treated
2017,11,13,Corning-4-Treated,0,0,0,0.1,53.86,83,6.99,55.5,SV,Fig Lane and Houghton-Treated
2017,11,13,Orland-1-Untreated,0,0,0,0.17,53.56,87.14,3.09,56.53,SV,Glenn County Fairgrounds-Untreated
2017,11,13,Orland-3-Untreated,0,0,0,0.17,53.56,87.14,3.09,56.53,SV,Hwy 99W and Road 18 - Untreated
2017,11,13,Orland-4-Untreated,0,0,0,0.17,53.56,87.14,3.09,56.53,SV,NE of N and 12-Untreated
2017,11,13,Corning-5-Treated,0,0,0,0.1,53.86,83,6.99,55.5,SV,Northbound I-5 Rest Area-Treated
2017,11,13,Orland-7-Untreated,0,0,0,0.17,53.56,87.14,3.09,56.53,SV,Road 200 and Road E-Untreated
2017,11,13,Orland-8,0,0,0,0.17,53.56,87.14,3.09,56.53,SV,Road 21 and M
2017,11,13,Orland-11-Untreated,0,0,0,0.17,53.56,87.14,3.09,56.53,SV,SE of N and 16-Untreated
2017,11,13,Corning-6-Untreated,0,0,0,0.1,53.86,83,6.99,55.5,SV,Sac River and Kopta Road - Untreated
2017,11,13,Corning-8-Treated,0,0,0,0.1,53.86,83,6.99,55.5,SV,Viola and Orchard Ave.-Treated
